time,content,author_id,novel
2016-02-05 00:00:00,"
Fucked art thou, with luck, o reader within the palace within the palette within the impatience within, who tilts his letters into the light of the mind’s muttering unto itself, releasing their sounds to the whirlpool fierce of an ear to draw creations in— Who brings forth a kiss of circumference, the glyphs hooked and loosened and linking, as though they were dancing through moths of minutes and months like wind—out of a god whose name is Gone ... Fukkit and lukky art thou in the wind moving marjoram into the mint, the fuzz and down of the former grazing the raised ribs of the other, the essences borne— Pheromones suddenly wafting, your eye catching the gradient greens and vein-like patterns, the gray stubble of sage’s tongue, thick oregano’s glister and whorl, stalks of thyme spiking the air on a kitchen porch or Sikinos slope with its lavender flower, lit up, still, in June; The blue film of night’s end rolling into white near dawn, the light by which you know a friend, the ancients explain, from six feet off—or, a wolf from a dog; The glow of morning bougainvillea, its papery bracts in a breeze like prayer, its bezeled ruby beginnings morphing into pinks- and magentas-to-come, cream-tipped corollas on perfect display, style and stigma sheathing the anther; Then creeping Christians’ dusky luster, in the shade at noon; Almonds swelling jade drupes into the sinking summer, encoding spring’s initial explosion; Pomegranate’s garnet, pendant, containing—against the green of its arch and stretch—six hundred seeds dark with light, glinting in its skin; Fucked, art thou, and lucky, who translates it into the day as blessed— So blessèd as in blasted art thou, in a way, in whom this knowing is strengthened in bringing you down to the cords of arthritic knees, wrestling the gust of a given moment’s giving—like vapor—and strangely grateful; Blessèd art thou whose petitions are curses, whose fuck touches the innermost chamber, waking the king and queen in their slumber; Blessèd the consonants funneling vowels, In Scripture’s offering—a dove’s neck wrung, cakes unleavened and mingled with oil; Blessèd the spirit’s meniscus within a letter typed or scrawled, as not-quite-deciphered codes of soul— A pupil’s reaching through a sentence, slipping and reaching again, and again, a teacher tracing the shape of her thinking; Blessèd even the stink and politic rot of the day’s pronouncements on high, Liver of the blaspheming Jew, gall of goat, and slips of yew— in action as Evil: the concrete Lego-like bunker and tower, bunker and tower, barbwired cabbage and vines, shadows gliding as crows fly across the road to the holy of hills and prefab huts, from which goat-like thugs emerge, watching and then descending through a glowering slope- stepping prance, tribal fringes trailing—their dance sick with a stiffened faith, wicking and blotching their map of state, like a cancered scan, eating away at its language and letters, as Gone yields goon, or gun, or bone, where lips meet and part in the “b” of all that’s brutal and also insidious, pointed to and taken on, in the maybe pointless battle— Evoking the hundred blessings the rabbis say need to be uttered daily, reading the number—me’ah (hundred)—into the word for what, or mah: “What does Becoming your God ask of you?” (Deuteronomy, 10:12); And blessèd is never quite knowing, exactly, what those blessings should be.",12,0
2016-02-05 11:00:00,"
MEanwhile the hainous and despightfull act Of Satan done in Paradise, and how Hee in the Serpent, had perverted Eve, Her Husband shee, to taste the fatall fruit, Was known in Heav'n; for what can scape the Eye Of God All-seeing, or deceave his Heart Omniscient, who in all things wise and just, Hinder'd not Satan to attempt the minde Of Man, with strength entire, and free will arm'd, Complete to have discover'd and repulst Whatever wiles of Foe or seeming Friend. For still they knew, and ought to have still remember'd The high Injunction not to taste that Fruit, Whoever tempted; which they not obeying, Incurr'd, what could they less, the penaltie, And manifold in sin, deserv'd to fall. Up into Heav'n from Paradise in haste Th' Angelic Guards ascended, mute and sad For Man, for of his state by this they knew, Much wondring how the suttle Fiend had stoln Entrance unseen. Soon as th' unwelcome news From Earth arriv'd at Heaven Gate, displeas'd All were who heard, dim sadness did not spare That time Celestial visages, yet mixt With pitie, violated not thir bliss. About the new-arriv'd, in multitudes Th' ethereal People ran, to hear and know How all befell: they towards the Throne Supream Accountable made haste to make appear With righteous plea, thir utmost vigilance, And easily approv'd; when the most High Eternal Father from his secret Cloud, Amidst in Thunder utter'd thus his voice. Assembl'd Angels, and ye Powers return'd From unsuccessful charge, be not dismaid, Nor troubl'd at these tidings from the Earth, Which your sincerest care could not prevent, Foretold so lately what would come to pass, When first this Tempter cross'd the Gulf from Hell. I told ye then he should prevail and speed On his bad Errand, Man should be seduc't And flatter'd out of all, believing lies Against his Maker; no Decree of mine Concurring to necessitate his Fall, Or touch with lightest moment of impulse His free Will, to her own inclining left In eevn scale. But fall'n he is, and now What rests but that the mortal Sentence pass On his transgression, Death denounc't that day, Which he presumes already vain and void, Because not yet inflicted, as he fear'd, By some immediate stroak; but soon shall find Forbearance no acquittance ere day end. Justice shall not return as bountie scorn'd. But whom send I to judge them? whom but thee Vicegerent Son, to thee I have transferr'd All Judgement, whether in Heav'n, or Earth, or Hell. Easie it might be seen that I intend Mercie collegue with Justice, sending thee Mans Friend, his Mediator, his design'd Both Ransom and Redeemer voluntarie, And destin'd Man himself to judge Man fall'n. So spake the Father, and unfoulding bright Toward the right hand his Glorie, on the Son Blaz'd forth unclouded Deitie; he full Resplendent all his Father manifest Express'd, and thus divinely answer'd milde. Father Eternal, thine is to decree, Mine both in Heav'n and Earth to do thy will Supream, that thou in mee thy Son belov'd Mayst ever rest well pleas'd. I go to judge On Earth these thy transgressors, but thou knowst, Whoever judg'd, the worst on mee must light, When time shall be, for so I undertook Before thee; and not repenting, this obtaine Of right, that I may mitigate thir doom On me deriv'd, yet I shall temper so Justice with Mercie, as may illustrate most Them fully satisfied, and thee appease. Attendance none shall need, nor Train, where none Are to behold the Judgment, but the judg'd, Those two; the third best absent is condemn'd, Convict by flight, and Rebel to all Law Conviction to the Serpent none belongs. Thus saying, from his radiant Seat he rose Of high collateral glorie: him Thrones and Powers, Princedoms, and Dominations ministrant Accompanied to Heaven Gate, from whence Eden and all the Coast in prospect lay. Down he descended strait; the speed of Gods Time counts not, though with swiftest minutes wing'd. Now was the Sun in Western cadence low From Noon, and gentle Aires due at thir hour To fan the Earth now wak'd, and usher in The Eevning coole when he from wrauth more coole Came the mild Judge and Inter",10,0
2016-02-06 03:00:00,"
I realise it’s not all salad sandwiches at pinewood picnics, endless volleyball. I’ve heard the argument that talk of shame and how our forebears thought their bodies dirty; how we've all got one. Seen one, seen ’em all. But it’s not for me, beneath my double load of Calvinist and voyeuristic tendencies. For me, I have to see the clothes come off: the way a button’s thumbed through cotton cloth - a winning move in some exotic game with no set rules but countless permutations - or how a summer dress falls to the floor with momentary mass and with a plash that stirs us briefly as we ply our passion; a hand pushed through the coldness of a zip, three fingertips that follow down the spine to where a clasp is neatly spun undone amidkiss, by prime legerdemain and who cares that it happens once in four and never, never on the first undressing, it must be better than a foreskin snagged on gorse thorns or a cold, fat nipple jammed in the scissor drawer, the bounty and the blessing, the mystery of nakedness reduced till on a par with go-go palaces where goosebumped, grinding strippers strut their stuff in the birthday clothes of backstreet empresses, down on a par with the oncologist who gropes for lumps, the night-morgue man who clips his nails amongst the naked, bin-bagged stiffs. So, stranger, what I want to say is this: if you’re to join me in a little sinning (and this is my place up here on the right), please understand I’d value some reluctance, a cold-feet shiver, as in the beginning when Eve discovered modesty and slipped in and out of something comfortable. For there are many ways to skin a cat, but ours is human nature - things come off so rarely. Come in. Let me take your coat.",17,0
2016-02-06 08:00:00,"
From the dull confines of the drooping west To see the day spring from the pregnant east, Ravish'd in spirit, I come, nay more, I fly To thee, blest place of my nativity! Thus, thus with hallow'd foot I touch the ground, With thousand blessings by thy fortune crown'd. O fruitful genius! that bestowest here An everlasting plenty, year by year. O place! O people! Manners! fram'd to please All nations, customs, kindreds, languages! I am a free-born Roman; suffer then That I amongst you live a citizen. London my home is, though by hard fate sent Into a long and irksome banishment; Yet since call'd back, henceforward let me be, O native country, repossess'd by thee! For, rather than I'll to the west return, I'll beg of thee first here to have mine urn. Weak I am grown, and must in short time fall; Give thou my sacred relics burial.",3,0
2016-02-07 00:00:00,"
Into perplexity: as an itch chased round an oxter or early man in the cave mouth watching rain-drifts pour from beyond his understanding. Whether to admire the mere sensation, enough, or hold out for sweeter ornament, vessels of wonder born with that ur-charm of symmetry; lovely ones we ache to prize and praise, climb into and become because they try our day-by-day significance: some of us ugly and most of us plain, walked past in the drowned streets: pearls of paste, salted butter, secondary colors. They drift unapproached, gazed never-selves, blunt paragons of genetic industry. We desire them but cannot want such order. We stand, mouths open, and cannot help stammering our secrets, nailed to water.",17,0
2016-02-08 18:00:00,"
Little green involute fronds of fern at creekside. And the sinewy clear water rushing over creekstone of the palest amber, veined with a darker gold, thinnest lines of gold rivering through the amber like—ah, now we come to it. We were not put on earth, the old man said, he was hacking into the crust of a sourdough half loaf in his vehement, impatient way with an old horn-handled knife, to express ourselves. I knew he had seen whole cities leveled: also that there had been a time of shame for him, outskirts of a ruined town, half Baroque, half Greek Revival, pediments of Flora and Hygeia from a brief eighteenth-century health spa boom lying on the streets in broken chunks and dogs scavenging among them. His one act of courage then had been to drop pieces of bread or chocolate, as others did, where a fugitive family of Jews was rumored to be hiding. I never raised my voice, of course, none of us did. He sliced wedges of cheese after the bread, spooned out dollops of sour jam from some Hungarian plum, purple and faintly gingered. Every day the bits of half-mildewed, dry, hard— this is my invention—whitened chocolate, dropped furtively into rubble by the abandoned outbuilding of some suburban mechanic’s shop—but I am sure he said chocolate— and it comforted no one. We talked in whispers.“Someone is taking them.” “Yes,” Janos said, “But it might just be the dogs.” He set the table. Shrugged. Janos was a friend from the university, who fled east to join a people’s liberation army, died in Siberia somewhere. Some of us whispered 'art', he said. Some of us 'truth.' A debate with cut vocal chords. You have to understand that, for all we knew, the Germans would be there forever. And if not the Germans, the Russians. Well, you don't 'have to' understand anything, naturally. No one knew which way to jump. What we had was language, you see. Some said art, some said truth. Truth, of course, was death. Clattered the plates down on the table. No one, no one said 'self-expression.' Well, you had your own forms of indulgence. Didn't people in the forties say 'man' instead of 'the self?' I think I said. I thought 'the self' came in in 1949. He laughed. It's true. Man, we said, is the creature who is able to watch himself eat his own shit from fear. You know what that is? Melodrama. I tell you, there is no bottom to self-pity. This comes back to me on the mountainside. Butterflies— tiny blues with their two-dot wings like quotation marks or an abandoned pencil sketch of a face. They hover lightly over lupine blooms, whirr of insects in the three o'clock sun.What about being? I had asked him. Isn't language responsible to it, all of it, the texture of bread, the hairstyles of the girls you knew in high school, shoelaces, sunsets, the smell of tea? Ah, he said, you've been talking to Milosz. To Czeslaw I say this: silence preceeds us. We are catching up. I think he was quoting Jabes whom he liked to read.Of course, here, gesturing out the window, pines, ragged green of a winter lawn, the bay, you can express what you like, enumerate the vegetation. And you! you have to, I'm afraid, since you don't excel at metaphor. A shrewd, quick glance to see how I have taken this thrust. You write well, clearly. You are an intelligent man. But—finger in the air—silence is waiting. Milosz believes there is a Word at the end that explains. There is silence at the end, and it doesn't explain, it doesn't even ask. He spread chutney on his bread, meticulously, out to the corners. Something angry always in his unexpected fits of thoroughness I liked. The cheese. Then a lunging, wolfish bite.Put it this way, I give you, here, now, a magic key. What does it open? This key I give you, what exactly does it open? Anything, anything! But what? I found that what I thought about was the failure of my marriage, the three or four lost years just at the end and after.For me there is no key, not even the sum total of our acts. But you are a poet. You pretend to make poems. And? She sat on the couch sobbing, her rib cage shaking from its acc",13,0
2016-02-08 23:00:00,"
He gossips like my grandmother, this man with my face, and I could stand amused all afternoon in the Hon Kee Grocery, amid hanging meats he chops: roast pork cut from a hog hung by nose and shoulders, her entire skin burnt crisp, flesh I know to be sweet, her shining face grinning up at ducks dangling single file, each pierced by black hooks through breast, bill, and steaming from a hole stitched shut at the ass. I step to the counter, recite, and he, without even slightly varying the rhythm of his current confession or harangue, scribbles my order on a greasy receipt, and chops it up quick. Such a sorrowful Chinese face, nomad, Gobi, Northern in its boniness clear from the high warlike forehead to the sheer edge of the jaw. He could be my brother, but finer, and, except for his left forearm, which is engorged, sinewy from his daily grip and wield of a two-pound tool, he's delicate, narrow- waisted, his frame so slight a lover, some rough other might break it down its smooth, oily length. In his light-handed calligraphy on receipts and in his moodiness, he is a Southerner from a river-province; suited for scholarship, his face poised above an open book, he’d mumble his favorite passages. He could be my grandfather; come to America to get a Western education in 1917, but too homesick to study, he sits in the park all day, reading poems and writing letters to his mother. He lops the head off, chops the neck of the duck into six, slits the body open, groin to breast, and drains the scalding juices, then quarters the carcass with two fast hacks of the cleaver, old blade that has worn into the surface of the round foot-thick chop-block a scoop that cradles precisely the curved steel. The head, flung from the body, opens down the middle where the butcher cleanly halved it between the eyes, and I see, foetal-crouched inside the skull, the homunculus, gray brain grainy to eat. Did this animal, after all, at the moment its neck broke, image the way his executioner shrinks from his own death? Is this how I, too, recoil from my day? See how this shape hordes itself, see how little it is. See its grease on the blade. Is this how I’ll be found when judgement is passed, when names are called, when crimes are tallied? This is also how I looked before I tore my mother open. Is this how I presided over my century, is this how I regarded the murders? This is also how I prayed. Was it me in the Other I prayed to when I prayed? This too was how I slept, clutching my wife. Was it me in the other I loved when I loved another? The butcher sees me eye this delicacy. With a finger, he picks it out of the skull-cradle and offers it to me. I take it gingerly between my fingers and suck it down. I eat my man. The noise the body makes when the body meets the soul over the soul’s ocean and penumbra is the old sound of up-and-down, in-and-out, a lump of muscle chug-chugging blood into the ear; a lover’s heart-shaped tongue; flesh rocking flesh until flesh comes; the butcher working at his block and blade to marry their shapes by violence and time; an engine crossing, re-crossing salt water, hauling immigrants and the junk of the poor. These are the faces I love, the bodies and scents of bodies for which I long in various ways, at various times, thirteen gathered around the redwood, happy, talkative, voracious at day’s end, eager to eat four kinds of meat prepared four different ways, numerous plates and bowls of rice and vegetables, each made by distinct affections and brought to table by many hands. Brothers and sisters by blood and design, who sit in separate bodies of varied shapes, we constitute a many-membered body of love. In a world of shapes of my desires, each one here is a shape of one of my desires, and each is known to me and dear by virtue of each one’s unique corruption of those texts, the face, the body: that jut jaw to gnash tendon; that wide nose to meet the blows a face like that invites; those long eyes closing on the seen; those thick lips to suck the meat of animals or recite 300 poems of the T’ang; these teeth to bi",5,0
2016-02-09 08:00:00,"
Hold fast to dreams For if dreams die Life is a broken-winged bird That cannot fly. Hold fast to dreams For when dreams go Life is a barren field Frozen with snow.",30,0
2016-02-12 09:00:00,"
Shooting pleasures Ok’d by My being seen For Or as If. * Not just light at the end of the tunnel, but hearts, bows, rainbows— all the stickers teachers award if pleased. * Pigeons bathe in technicolor fluid “of a morning.” * If I was banging my head with a shoe, I was just exaggerating— like raising my voice or the ante. Curlicues on iron gratings: Can it be a flourish is a grimace, but a grimace isn’t a flourish? * On the inscribed surface of sleep. Almost constant bird soundings. “Aloha, Fruity Pebbles!” Music, useful for abstracting emphasis. Sweet nothing to do with me.",24,0
2016-02-23 08:00:00,"
BOOK I Deep in the shady sadness of a vale Far sunken from the healthy breath of morn, Far from the fiery noon, and eve's one star, Sat gray-hair'd Saturn, quiet as a stone, Still as the silence round about his lair; Forest on forest hung about his head Like cloud on cloud. No stir of air was there, Not so much life as on a summer's day Robs not one light seed from the feather'd grass, But where the dead leaf fell, there did it rest. A stream went voiceless by, still deadened more By reason of his fallen divinity Spreading a shade: the Naiad 'mid her reeds Press'd her cold finger closer to her lips. Along the margin-sand large foot-marks went, No further than to where his feet had stray'd, And slept there since. Upon the sodden ground His old right hand lay nerveless, listless, dead, Unsceptred; and his realmless eyes were closed; While his bow'd head seem'd list'ning to the Earth, His ancient mother, for some comfort yet. It seem'd no force could wake him from his place; But there came one, who with a kindred hand Touch'd his wide shoulders, after bending low With reverence, though to one who knew it not. She was a Goddess of the infant world; By her in stature the tall Amazon Had stood a pigmy's height; she would have ta'en Achilles by the hair and bent his neck; Or with a finger stay'd Ixion's wheel. Her face was large as that of Memphian sphinx, Pedestal'd haply in a palace court, When sages look'd to Egypt for their lore. But oh! how unlike marble was that face: How beautiful, if sorrow had not made Sorrow more beautiful than Beauty's self. There was a listening fear in her regard, As if calamity had but begun; As if the vanward clouds of evil days Had spent their malice, and the sullen rear Was with its stored thunder labouring up. One hand she press'd upon that aching spot Where beats the human heart, as if just there, Though an immortal, she felt cruel pain: The other upon Saturn's bended neck She laid, and to the level of his ear Leaning with parted lips, some words she spake In solemn tenour and deep organ tone: Some mourning words, which in our feeble tongue Would come in these like accents; O how frail To that large utterance of the early Gods! \""Saturn, look up!—though wherefore, poor old King? I have no comfort for thee, no not one: I cannot say, \""O wherefore sleepest thou?\"" For heaven is parted from thee, and the earth Knows thee not, thus afflicted, for a God; And ocean too, with all its solemn noise, Has from thy sceptre pass'd; and all the air Is emptied of thine hoary majesty. Thy thunder, conscious of the new command, Rumbles reluctant o'er our fallen house; And thy sharp lightning in unpractis'd hands Scorches and burns our once serene domain. O aching time! O moments big as years! All as ye pass swell out the monstrous truth, And press it so upon our weary griefs That unbelief has not a space to breathe. Saturn, sleep on:—O thoughtless, why did I Thus violate thy slumbrous solitude? Why should I ope thy melancholy eyes? Saturn, sleep on! while at thy feet I weep.\"" As when, upon a tranced summer-night, Those green-rob'd senators of mighty woods, Tall oaks, branch-charmed by the earnest stars, Dream, and so dream all night without a stir, Save from one gradual solitary gust Which comes upon the silence, and dies off, As if the ebbing air had but one wave; So came these words and went; the while in tears She touch'd her fair large forehead to the ground, Just where her falling hair might be outspread A soft and silken mat for Saturn's feet. One moon, with alteration slow, had shed Her silver seasons four upon the night, And still these two were postured motionless, Like natural sculpture in cathedral cavern; The frozen God still couchant on the earth, And the sad Goddess weeping at his feet: Until at length old Saturn lifted up His faded eyes, and saw his kingdom gone, And all the gloom and sorrow of the place, And that fair kneeling Goddess; and then spake, As with a palsied tongue, and while his beard Shook horrid with such aspen-malady: \""O tender spouse of gold Hyperion, Thea, I feel thee ere I s",16,0
2016-02-24 02:00:00,"
This morning a cat—bright orange—pawing at the one patch of new grass in the sand-and tanbark-colored leaves. And last night the sapphire of the raccoon's eyes in the beam of the flashlight. He was climbing a tree beside the house, trying to get onto the porch, I think, for a wad of oatmeal Simmered in cider from the bottom of the pan we'd left out for the birds. And earlier a burnished, somewhat dazed woodchuck, his coat gleaming with spring, Loping toward his burrow in the roots of a tree among the drying winter's litter Of old leaves on the floor of the woods, when I went out to get the New York Times. And male cardinals whistling back and forth—sireeep, sreeep, sreeep— Sets of three sweet full notes, weaving into and out of each other like the triplet rhymes in medieval poetry, And the higher, purer notes of the tufted titmice among them, High in the trees where they were catching what they could of the early sun. And a doe and two yearlings, picking their way along the worrying path they'd made through the gully, their coats the color of the forest floor, Stopped just at the roots of the great chestnut where the woodchuck's burrow was, Froze, and the doe looked back over her shoulder at me for a long moment, and leapt forward, Her young following, and bounded with that almost mincing precision in the landing of each hoof Up the gully, over it, and out of sight. So that I remembered Dreaming last night that a deer walked into the house while I was writing at the kitchen table, Came in the glass door from the garden, looked at me with a stilled defiant terror, like a thing with no choices, And, neck bobbing in that fragile-seeming, almost mechanical mix of arrest and liquid motion, came to the table And snatched a slice of apple, and stood, and then quietened, and to my surprise did not leave again. And those little captains, the chickadees, swift to the feeder and swift away. And the squirrels with their smoke-plume tails trailing digging in the leaves to bury or find buried— I'm told they don't remember where they put things, that it's an activity of incessant discovery— Nuts, tree-fall proteins, whatever they forage from around the house of our leavings, And the flameheaded woodpecker at the suet with his black-and-white ladderback elegant fierceness— They take sunflower seeds and stash them in the rough ridges of the tree's bark Where the beaks of the smoke-and-steel blue nuthatches can't quite get at them— Though the nuthatches sometimes seem to get them as they con the trees methodically for spiders' eggs or some other overwintering insect's intricately packaged lump of futurity Got from its body before the cold came on. And the little bat in the kitchen lightwell— When I climbed on a chair to remove the sheet of wimpled plastic and let it loose, It flew straight into my face and I toppled to the floor, chair under me, And it flared down the hall and did what seemed a frantic reconnoiter of the windowed, high-walled living room. And lit on a brass firelog where it looked like a brown and ash grey teenaged suede glove with Mephistophelean dreams, And then, spurt of black sperm, up, out the window, and into the twilight woods. All this life going on about my life, or living a life about all this life going on, Being a creature, whatever my drama of the moment, at the edge of the raccoon's world— He froze in my flashlight beam and looked down, no affect, just looked, The ringtail curled and flared to make him look bigger and not to be messed with— I was thinking he couldn't know how charming his comic-book robber's mask was to me, That his experience of his being and mine of his and his of mine were things entirely apart, Though there were between us, probably, energies of shrewd and respectful tact, based on curiosity and fear— I knew about his talons whatever he knew about me— And as for my experience of myself, it comes and goes, I'm not sure it's any one thing, as my experience of these creatures is not, And I know I am often too far from it or too near, glad to be rid of it which is w",13,0
2016-02-25 19:00:00,"
I teach my friend, a fisherman gone blind, to cast true left, right or center and how far between lily pads and the fallen cedar. Darkness is precious, how long will darkness last? Our bait, worms, have no professors, they live in darkness, can be taught fear of light. Cut into threes even sixes they live separate lives, recoil from light. He tells me, “I am seldom blind when I dream, morning is anthracite, I play blind man’s bluff, I cannot find myself, my shoe, the sink, tell time, but that’s spilled milk and ink, the lost and found I cannot find. I can tell the difference between a mollusk and a whelk, a grieving liar and a lemon rind.” Laughing, he says, “I still hope the worm will turn,pink, lank, and warm, dined out on apples of good fortune. Books have a faintly legible smell. Divorced from the sun, I am a kind of bachelor henpecked by the night. Sometimes I use my darkness well— in the overcast and sunlight of my mind. I can still wink, sing, my eyes are songs.” Darkness is precious, how long will darkness last? He could not fish, he could not walk, he fell in his own feces. He wept. He died where he fell.The power of beauty to right all wrongs is hard for me to sell.",19,0
2016-02-27 23:00:00,"
I’ll know the time to leave the room where I’ve been growing hair from my face, drinking dark beers when the light in the lake bums out. That’s when fish turn on their music. They lie in a blue current waiting for the moon to pass over, and the fishermen with their lanterns know this as they spill a can of sweet corn and wonder if they spoke what they were just thinking. I clear my way through the fog as music will break through static. The frogs strike up, a window goes out in the Home for Elders. Don’t you wonder why it is built far from anywhere, as though memory needs a terrain for forgetting; blind driveways to lost roads. As for my own parents, they did not grow old. What I know: dinners without conversation, stars that shine for anyone. I know my time is brief. I know love of the cut sleeve. I want to say don’t feel sorry for men, those who leave women smouldering like cigarettes, those who are fond of burials. War is a habit of mind, I swear by my mother’s gender. Tonight sticks in the leaves are slick as pilot snakes. Wherever I part branches no one is in a boat, no one has stirred a wake. Not jackknifing off the dock, it’s hauling myself back up that gooses my titties and makes my peter shrink. Don’t wake the cottonmouths. Summertime. If you were here and you remembered to stash your smokes in a Glad bag so they didn’t soak like mine we’d fall quiet now as pollen on water, I would tell you the true story of Urashima and the turtle.",29,0
2016-03-02 06:00:00,"
The child I left your class to have Later had a habit of sleeping With her arms around a globe She’d unscrewed, dropped, and dented. I always felt she could possess it, The pink countries and the mauve And the ocean which got to keep its blue. Coming from the Southern Hemisphere to teach, Which you had never had to do, you took A bare-walled room, alone, its northern Windowscapes as gray as walls. To decorate, you’d only brought a black madonna. I thought you must have skipped summer that year, Southern winter, southern spring, then north For winter over again. Still, it pleased you To take credit for introducing us, And later to bring our daughter a small flipbook Of partners dancing, and a ring With a secret whistle. —All are Broken now like her globe, but she remembers Them as I recall the black madonna Facing you across the room so that In a way you had the dark fertile life You were always giving gifts to. Your smaller admirer off to school, I take the globe and roll it away: where On it now is someone like you?",9,0
2016-03-02 12:00:00,"
I would to God, that mine old age might have Before my last, but here a living grave; Some one poor almshouse, there to lie, or stir, Ghost-like, as in my meaner sepulchre; A little piggin, and a pipkin by, To hold things fitting my necessity, Which, rightly us'd, both in their time and place, Might me excite to fore, and after, grace. Thy cross, my Christ, fix'd 'fore mine eyes should be, Not to adore that, but to worship Thee. So here the remnant of my days I'd spend, Reading Thy bible, and my book; so end.",3,0
2016-03-04 04:00:00,"
Down in the bass That steady beat Walking walking walking Like marching feet. Down in the bass That easy roll, Rolling like I like it In my soul. Riffs, smears, breaks. Hey, Lawdy, Mama! Do you hear what I said? Easy like I rock it In my bed!",30,0
2016-03-04 04:00:00,"
[Supposed of Pamphylax the Antiochene: It is a parchment, of my rolls the fifth, Hath three skins glued together, is all Greek, And goeth from Epsilon down to Mu: Lies second in the surnamed Chosen Chest, Stained and conserved with juice of terebinth, Covered with cloth of hair, and lettered Xi, From Xanthus, my wife's uncle, now at peace: Mu and Epsilon stand for my own name. I may not write it, but I make a cross To show I wait His coming, with the rest, And leave off here: beginneth Pamphylax.] I said, \""If one should wet his lips with wine, \""And slip the broadest plantain-leaf we find, \""Or else the lappet of a linen robe, \""Into the water-vessel, lay it right, \""And cool his forehead just above the eyes, \""The while a brother, kneeling either side, \""Should chafe each hand and try to make it warm,— \""He is not so far gone but he might speak.\"" This did not happen in the outer cave, Nor in the secret chamber of the rock Where, sixty days since the decree was out, We had him, bedded on a camel-skin, And waited for his dying all the while; But in the midmost grotto: since noon's light Reached there a little, and we would not lose The last of what might happen on his face. I at the head, and Xanthus at the feet, With Valens and the Boy, had lifted him, And brought him from the chamber in the depths, And laid him in the light where we might see: For certain smiles began about his mouth, And his lids moved, presageful of the end. Beyond, and half way up the mouth o' the cave The Bactrian convert, having his desire, Kept watch, and made pretence to graze a goat That gave us milk, on rags of various herb, Plantain and quitch, the rocks' shade keeps alive: So that if any thief or soldier passed (Because the persecution was aware, Yielding the goat up promptly with his life, Such man might pass on, joyful at a prize, Nor care to pry into the cool o' the cave. Outside was all noon and the burning blue. \""Here is wine,\"" answered Xanthus,—dropped a drop; I stooped and placed the lap of cloth aright, Then chafed his right hand, and the Boy his left: But Valens had bethought him, and produced And broke a ball of nard, and made perfume. Only, he did—not so much wake, as—turn And smile a little, as a sleeper does If any dear one call him, touch his face— And smiles and loves, but will not be disturbed. Then Xanthus said a prayer, but still he slept: It is the Xanthus that escaped to Rome, Was burned, and could not write the chronicle. Then the Boy sprang up from his knees, and ran, Stung by the splendour of a sudden thought, And fetched the seventh plate of graven lead Out of the secret chamber, found a place, Pressing with finger on the deeper dints, And spoke, as 'twere his mouth proclaiming first, \""I am the Resurrection and the Life.\"" Whereat he opened his eyes wide at once, And sat up of himself, and looked at us; And thenceforth nobody pronounced a word: Only, outside, the Bactrian cried his cry Like the lone desert-bird that wears the ruff, As signal we were safe, from time to time. First he said, \""If a friend declared to me, \""This my son Valens, this my other son, \""Were James and Peter,—nay, declared as well \""This lad was very John,—I could believe! \""—Could, for a moment, doubtlessly believe: \""So is myself withdrawn into my depths, \""The soul retreated from the perished brain \""Whence it was wont to feel and use the world \""Through these dull members, done with long ago. \""Yet I myself remain; I feel myself: \""And there is nothing lost. Let be, awhile!\"" [This is the doctrine he was wont to teach, How divers persons witness in each man, Three souls which make up one soul: first, to wit, A soul of each and all the bodily parts, Seated therein, which works, and is what Does, And has the use of earth, and ends the man Downward: but, tending upward for advice, Grows into, and again is grown into By the next soul, which, seated in the brain, Useth the first with its collected use, And feeleth, thinketh, willeth,—is what Knows: Which, duly tending upward in its turn, Grows into, and again is grown into By the last soul, that use",26,0
2016-03-05 09:00:00,"
Where we’d recently lain, exchanging a kiss, stork consorted with crane, limpkin with ibis. Was this as much wedding as there would ever be, the fowls’ foot-webbing, the identificatory ring around a throat? Exchange of earth and air: not a vow but a vote of confidence a feather might tip by a single scale ... That one’s a raconteur, so much salt in his tale; this one’s a countertenor, lilting above the feast. The archon of his hectare — spotted — spotted least. Here’s a little heckler ... penciled seagull in the margin. Following line by line the path you took, I imagine no print so fine.",18,1
2016-03-06 23:00:00,"
Though beauty be the mark of praise, And yours of whom I sing be such As not the world can praise too much, Yet ’tis your virtue now I raise. A virtue, like allay, so gone Throughout your form, as, though that move And draw and conquer all men’s love, This sùbjects you to love of one. Wherein you triumph yet; because ’Tis of yourself, and that you use The noblest freedom, not to choose Against or faith or honor’s laws. But who should less expect from you, In whom alone Love lives again? By whom he is restored to men, And kept, and bred, and brought up true. His falling temples you have reared, The withered garlands ta’en away; His altars kept from the decay That envy wished, and nature feared; And on them burn so chaste a flame, With so much loyalties’ expense, As Love, t’ acquit such excellence, Is gone himself into your name. And you are he; the deity To whom all lovers are designed That would their better objects find; Among which faithful troop am I. Who, as an offspring at your shrine, Have sung this hymn, and here entreat One spark of your diviner heat To light upon a love of mine. Which, if it kindle not, but scant Appear, and that to shortest view, Yet give me leave t’ adore in you What I in her am grieved to want.",4,0
