time,content,author_id,novel
2016-04-12 01:00:00,"
There are the few we hear of like Christ, who, with divine grace, made goodness look easy, had a following to draw near, gave up the right things and saw to it that sinners got listened to. Sharpening my failures, I remember the Jains, the gentle swoosh of their brooms on a dirt path trodden by children and goats, each thoughtful step taken in peril of an ant’s life or a fat grub hidden under a stick. In the car-wash, thinking of yogis under a tree plucking hair by hair the head of an initiate, I feel at least elsewhere those able for holiness— its signs and rigors—are at work. Ignominiously, I am here, brushes clamped, soap and water pulsing against my car. (A good sign too, those asylums for old and diseased animals.) My car is clean and no one has had to lift a finger. The dead bugs have been gushed away into a soup of grit and foam—the evidence not subterranean, not streaming along the asphalt in sunlight so dazzling I attend the birth-moment of the word Hosannah! I care about the bugs and not in this life will I do enough towards my own worth in the memory of them. I appreciate the Jains, their atonements for my neglect, though I understand it makes poor farmers of them, and good we all don’t aspire to such purity so there’s somebody heartless enough to plow the spuds. Early on in admiration, I put off knowledge, and so delayed reading about the Jains—not to lose solace. But in the County Library, turning a page, I meet them as the wealthiest moneylenders in Western India. Reading on, I’m encouraged—the list of virtues exceeds vices—just four of those: anger, pride, illusion and greed. The emphasis clearly on striving. I write them down in the corner of a map of Idaho: forbearance, indulgence, straightforwardness, purity, veracity, restraint, freedom from attachment to anything, poverty and chastity. Choosing, getting into the car to get to the supermarket, hearing over engine noise the bright agonies of birds, the radio news with the child nailed into a broom-closet for twenty-four hours by parents who in straightforwardness sacrificed forbearance, I feel a longing for religion, for doctrine swift as a broom to keep the path clear. Later, alone in the kitchen with the groceries, I read the list again. Overwhelmed by the loneliness of the saints, I take up my broom and begin where I stand, with linoleum.",69,0
2016-04-12 02:00:00,"
As she laughed I was aware of becoming involved in her laughter and being part of it, until her teeth were only accidental stars with a talent for squad-drill. I was drawn in by short gasps, inhaled at each momentary recovery, lost finally in the dark caverns of her throat, bruised by the ripple of unseen muscles. An elderly waiter with trembling hands was hurriedly spreading a pink and white checked cloth over the rusty green iron table, saying: “If the lady and gentleman wish to take their tea in the garden, if the lady and gentleman wish to take their tea in the garden ...” I decided that if the shaking of her breasts could be stopped, some of the fragments of the afternoon might be collected, and I concentrated my attention with careful subtlety to this end.",122,0
2016-04-12 10:00:00,"
Fucked art thou, with luck, o reader within the palace within the palette within the impatience within, who tilts his letters into the light of the mind’s muttering unto itself, releasing their sounds to the whirlpool fierce of an ear to draw creations in— Who brings forth a kiss of circumference, the glyphs hooked and loosened and linking, as though they were dancing through moths of minutes and months like wind—out of a god whose name is Gone ... Fukkit and lukky art thou in the wind moving marjoram into the mint, the fuzz and down of the former grazing the raised ribs of the other, the essences borne— Pheromones suddenly wafting, your eye catching the gradient greens and vein-like patterns, the gray stubble of sage’s tongue, thick oregano’s glister and whorl, stalks of thyme spiking the air on a kitchen porch or Sikinos slope with its lavender flower, lit up, still, in June; The blue film of night’s end rolling into white near dawn, the light by which you know a friend, the ancients explain, from six feet off—or, a wolf from a dog; The glow of morning bougainvillea, its papery bracts in a breeze like prayer, its bezeled ruby beginnings morphing into pinks- and magentas-to-come, cream-tipped corollas on perfect display, style and stigma sheathing the anther; Then creeping Christians’ dusky luster, in the shade at noon; Almonds swelling jade drupes into the sinking summer, encoding spring’s initial explosion; Pomegranate’s garnet, pendant, containing—against the green of its arch and stretch—six hundred seeds dark with light, glinting in its skin; Fucked, art thou, and lucky, who translates it into the day as blessed— So blessèd as in blasted art thou, in a way, in whom this knowing is strengthened in bringing you down to the cords of arthritic knees, wrestling the gust of a given moment’s giving—like vapor—and strangely grateful; Blessèd art thou whose petitions are curses, whose fuck touches the innermost chamber, waking the king and queen in their slumber; Blessèd the consonants funneling vowels, In Scripture’s offering—a dove’s neck wrung, cakes unleavened and mingled with oil; Blessèd the spirit’s meniscus within a letter typed or scrawled, as not-quite-deciphered codes of soul— A pupil’s reaching through a sentence, slipping and reaching again, and again, a teacher tracing the shape of her thinking; Blessèd even the stink and politic rot of the day’s pronouncements on high, Liver of the blaspheming Jew, gall of goat, and slips of yew— in action as Evil: the concrete Lego-like bunker and tower, bunker and tower, barbwired cabbage and vines, shadows gliding as crows fly across the road to the holy of hills and prefab huts, from which goat-like thugs emerge, watching and then descending through a glowering slope- stepping prance, tribal fringes trailing—their dance sick with a stiffened faith, wicking and blotching their map of state, like a cancered scan, eating away at its language and letters, as Gone yields goon, or gun, or bone, where lips meet and part in the “b” of all that’s brutal and also insidious, pointed to and taken on, in the maybe pointless battle— Evoking the hundred blessings the rabbis say need to be uttered daily, reading the number—me’ah (hundred)—into the word for what, or mah: “What does Becoming your God ask of you?” (Deuteronomy, 10:12); And blessèd is never quite knowing, exactly, what those blessings should be.",63,0
2016-04-12 13:00:00,"
Either the world is coming together,or else the world is falling apart — here — now — along these letters, against the walls of every heart. Today, tomorrow, within its weather,the end or beginning’s about to start — the world impossibly coming together or very possibly falling apart.Now the lovers’ mouths are open —maybe the miracle’s about to start: the world within us coming together, because all around us it’s falling apart. Even as they speak, he wonders,even as the fear departs: Is that the world coming together? Can they keep it from falling apart?The image, gradually, is growing sharper;now the sound is like a dart: It seemed their world was coming together, but in fact it was falling apart.That’s the nightmare, that’s the terror,that’s the Isaac of this art — which sees that the world might come together if only we’re willing to take it apart. The dream, the lure, is the prayer’s answer,which can’t be plotted on any chart — as we know the world that’s coming together without our knowing is falling apart.",63,0
2016-04-12 15:00:00,"
1 You said anyone could walk in with a pack of explosives as we passed through the crowds of tourists and school kids — under the glass-grid ceiling lit with sun. I was saying: She’s our earth, our body, our sex, as we drifted down the halls of statues and colonnades and hunks of facades of Greek temples until we found room 22, “The Hellenistic World,” where a bronze face in a glass box on the wall stared back at us.Head from a bronze cult statue of Anahita, a local goddess in the guise of Aphrodite (200–100 BC) the text hung there in space — Found in Satala in NE Asia Minor (Armenia Minor) a left hand holding drapery was found with the head // and out of some bad Comedy Central joke, my iPhone buzzed with a flash news update about ISIS or ISIL, or whatever they called themselves that week — Temple of Baalshamin at Palmyra — blown up — the phrase re-circled — blown up — 2 and my head was back in the white van with the TV crew in ’09 winding through the buttes and roadside gullies of the Syrian desert, to the Armenian memorial in Der Zor, before we went to Palmyra where I sat under 50-foot Corinthian columns — the corners chipped by wind and sand in late May when it hit 110 at noon and the sun melted the plastic rim of my cell phone — as our driver appeared out of nowhere with stacks of zaatar bread and Diet Cokes — we found some shade under a portico as the visionary pillars disappeared into blue sky. 3 Outside students were buzzing through the gates of UCL and the brown brick of Bloomsbury was lit up with sun after rain — inside the wunderkammer of Hans Sloane and the collectors who hauled their stuff from the Middle East — (What is the Middle East? my Turkish publisher asked an audience at NYU — Istanbul, Jerusalem, Mumbai, Srinagar?) you kept asking: What is year zero to us? Didn’t our war destroy some temples and museums? I called the curator on the phone at the info desk to leave my complaint on the message machine about the signage: “Satala wasn’t Armenia Minor/NE Asia Minor — it was central Armenia /Anatolia — make correction.” 4 What questions were we asking staring at the misinformation on the wall and the beautiful Armenian head of Anahit? Why was I back in Der Zor at the chapel digging Armenian bones out of the baked ground — scratching the marrow and dried mildew? 5 In the age of throat-slitting on Twitter the imperial shock and awe of burning Tigris — the lynching of Saddam on the internet, vanishing tomb of Jonah — which fetishized objects ... whose museum? 6 I’m gazing at the head of Anahit — Armenian goddess of fertility and love — (no more local than the Brooklyn Bridge) staring at the green and red paint still speckled on her bronze head. I love her serpentine upper lip, her eyes of black space — I stare into the screw hole in her neck the two curlicues of hair on her forehead her august throat; her dense acanthine hair.",51,0
2016-04-13 21:00:00,"
This film, like many others,claims we’ll enjoy lifenow that we’ve come throughdifficulties, dangersso incredibly condensedthat they must be over.If the hardshipwas undergone by others,we identified with themand, if the danger was survivedby simpler life forms,they’re included in this momentwhen the credits rolland we don’t knowwhen to stand",107,0
2016-04-14 11:00:00,"
What is desire But the hardwire argument given To the mind’s unstoppable mouth. Inside the braincase, it’s I Want that fills every blank. And then the hand Reaches for the pleasure The plastic snake offers. Someone says, Yes, It will all be fine in some future soon. Definitely. I’ve conjured a body In the chair before me. Be yourself, I tell it. Here memory makes you Unchangeable: that shirt, those summer pants. That beautiful face. That tragic beautiful mind. That mind’s ravenous mouth That told you, This isn’t poison At all but just what the machine needs. And then, The mouth closes on its hunger. The heart stops.",108,0
2016-04-14 18:00:00,"
Once I have the freedom to say my tongue will lose its power. Since my poems strive to break the walls that cut off people’s voices, they become drills and hammers. But I will be silenced. The starred tie around my neck at any moment can tighten into a cobra. How can I speak about coffee and flowers?",131,1
2016-04-14 21:00:00,"
While it is true (though only in a factual sense) That in the wake of a Her-I-can comes a Shower Surely I am not The gravitating force that keeps this house full of panthers Why, LBJ has made it quite clear to me He doesn’t give a Good goddamn what I think (else why would he continue to masterbate in public?) Rhythm and Blues is not The downfall of a great civilization And I expect you to Realize That the Temptations have no connection with The CIA We must move on to the true issues of Our time like the mini-skirt Rebellion And perhaps take a Closer look at Flour power It is for Us to lead our people out of the Wein-Bars into the streets into the streets (for safety reasons only) Lord knows we don’t Want to lose the support of our Jewish friends So let us work for our day of Presence When Stokely is in The Black House And all will be right with Our World",27,0
2016-04-15 13:00:00,"
I don’t remember exactly when Budberg died, it was either two years ago or three. The same with Chen. Whether last year or the one before. Soon after our arrival, Budberg, gently pensive, Said that in the beginning it is hard to get accustomed, For here there is no spring or summer, no winter or fall. “I kept dreaming of snow and birch forests. Where so little changes you hardly notice how time goes by. This is, you will see, a magic mountain.” Budberg: a familiar name in my childhood. They were prominent in our region, This Russian family, descendants of German Balts. I read none of his works, too specialized. And Chen, I have heard, was an exquisite poet, Which I must take on faith, for he wrote in Chinese. Sultry Octobers, cool Julys, trees blossom in February. Here the nuptial flight of hummingbirds does not forecast spring. Only the faithful maple sheds its leaves every year. For no reason, its ancestors simply learned it that way. I sensed Budberg was right and I rebelled. So I won’t have power, won’t save the world? Fame will pass me by, no tiara, no crown? Did I then train myself, myself the Unique, To compose stanzas for gulls and sea haze, To listen to the foghorns blaring down below? Until it passed. What passed? Life. Now I am not ashamed of my defeat. One murky island with its barking seals Or a parched desert is enough To make us say: yes, oui, si. \""Even asleep we partake in the becoming of the world.” Endurance comes only from enduring. With a flick of the wrist I fashioned an invisible rope, And climbed it and it held me. What a procession! Quelles délices! What caps and hooded gowns! Most respected Professor Budberg, Most distinguished Professor Chen, Wrong Honorable Professor Milosz Who wrote poems in some unheard-of tongue. Who will count them anyway. And here sunlight. So that the flames of their tall candles fade. And how many generations of hummingbirds keep them company As they walk on. Across the magic mountain. And the fog from the ocean is cool, for once again it is July. Berkeley, 1975",146,0
2016-04-15 21:00:00,"
Daughters of Time, the hypocritic Days, Muffled and dumb like barefoot dervishes, And marching single in an endless file, Bring diadems and fagots in their hands. To each they offer gifts after his will, Bread, kingdoms, stars, or sky that holds them all. I, in my pleached garden, watched the pomp, Forgot my morning wishes, hastily Took a few herbs and apples, and the Day Turned and departed silent. I, too late, Under her solemn fillet saw the scorn.",20,1
2016-04-16 11:00:00,"
Down in the blue-green water at nightfall some selving shapes float fluorescing, trance-dancing, trembling to the rhythm of theodoxical marching- music that they hear over the mere noise of the breaking tide. Above, stars in certain places; along the shore roads, cars carrying people on uncertain errands, sordid and sacred and all the kinds in between. Halogen-lit, a woman gets down from her all-wheel-drive velocipede, enters through an obeying door a cyclopean store to buy unintelligent fresh fish and other objects whether formerly alive or formerly dead, she comes out again, a poor man calls to her, selling his no-news- paper; the disastrous head- lines smile and nod, they announce the plans of steel patriots and undertakers, ad-men and fallen vice-generals, doping their stolen crusades. But the woman has learned, as I have learned, as all of us must keep learning if we are to be good subjects, how to make of a newspaper the mask of a locust, calmly put it on, and begin once more to eat everything up.",70,1
2016-04-17 23:00:00,"
First it is one day without you. Then two. And soon, our point: moot. And our solution, diluted. And our class action (if ever was) is no longer suited. Wherewith I give to looting through the war chest of our past like a wily Anne Bonny who snatches at plunder or graft. But the wreck of that ransack, that strongbox, our splintering coffer, the claptrap bastard of the best we had to offer, is sog-soaked and clammy, empty but for sand. Like the knuckle-white cup of my urgent, ghastly hands in which nothing but the ghost of love is held. Damn it to hell.",123,0
2016-04-18 06:00:00,"
Just one more vintage movie,Batwings tonight at the Bal Masqué — Another creature stuffedBy distinguished pedigree.I get a lot of madcap ideas about sentience,How knowing has you put down in the book Forbidden speech recognition — Else why make such a face?And now it’s luck no longer mouth that movesWhen fastidious rummage whispersTo divulge a surplusA clue if not the key.Prospect my question laps up for good — I lean to it. Knowing you,First-person dwindle.Tweet-tweet. Prick.",54,0
2016-04-19 00:00:00,"
The day comes in strips of yellow glass over trees. When I tell you the day is a poem I’m only talking to you and only the sky is listening. The sky is listening; the sky is as hopeful as I am walking into the pomegranate seeds of the wind that whips up the seawall. If you want the poem to take on everything, walk into a hackberry tree, then walk out beyond the seawall. I’m not far from a room where Van Gogh was a patient—his head on a pillow hearing the mistral careen off the seawall, hearing the fauvist leaves pelt the sarcophagi. Here and now the air of the tepidarium kissed my jaw and pigeons ghosting in the blue loved me for a second, before the wind broke branches and guttered into the river. What questions can I ask you? How will the sky answer the wind? The dawn isn’t heartbreaking. The world isn’t full of love.",51,0
2016-04-19 03:00:00,"
A clementineOf inclement climateGrows tart.A crocusToo stoic to open,Won’t.Like an oysterThat cloisters a spoil of pearls,Untouched—The heart that’s hadEnoughStays shut.",123,0
2016-04-20 15:00:00,"
Between what should and what should not be Everything is liable to explode. Many times I was told who has no land has no sea. My father Learned to fly in a dream. This is the story Of a sycamore tree he used to climb When he was young to watch the rain. Sometimes it rained so hard it hurt. Like being Beaten with sticks. Then the mud would run red. My brother believed bad dreams could kill A man in his sleep, he insisted We wake my father from his muffled screams On the night of the day he took us to see his village. No longer his village he found his tree amputated. Between one falling and the next There’﻿s a weightless state. There was a woman Who loved me. Asked me how to say tree In Arabic. I didn’﻿t tell her. She was sad. I didn’﻿t understand. When she left. I saw a man in my sleep three times. A man I knew Could turn anyone into one-half reptile. I was immune. I thought I was. I was terrified of being The only one left. When we woke my father He was running away from soldiers. Now He doesn’﻿t remember that night. He laughs About another sleep, he raised his arms to strike a king And tried not to stop. He flew But mother woke him and held him for an hour, Or half an hour, or as long as it takes a migration inward. Maybe if I had just said it.Shejerah, she would’﻿ve remembered me longer. Maybe I don’﻿t know much about dreams But my mother taught me the law of omen. The dead Know about the dying and sometimes Catch them in sleep like the sycamore tree My father used to climb When he was young to watch the rain stream, And he would gently swing.",132,0
2016-04-20 20:00:00,"
From the far star points of his pinned extremities, cold inched in—black ice and squid ink— till the hung flesh was empty. Lonely in that void even for pain, he missed his splintered feet, the human stare buried in his face. He ached for two hands made of meat he could reach to the end of. In the corpse’s core, the stone fist of his heart began to bang on the stiff chest’s door, and breath spilled back into that battered shape. Now it’s your limbs he comes to fill, as warm water shatters at birth, rivering every way.",133,0
2016-04-21 07:00:00,"
We’d been squatting near the worms in the White House lawn, protesting the Keystone Pipeline =$=$=$=$=$=$=\u003E\u003E; i could sense the dear worms through the grillwork fence, twists & coils of flexi-script, remakingthe soil by resisting it ... After the ride in the police van telling jokes, our ziplocked handcuffspretty tight, when the presiding officer asked:— Do you have any tattoos? — Yes, officer, i have two. — What are they? — Well, i have a black heart on my inner thigh & an alchemical sign on my ankle. — Please spell that? — Alchemical. A-L-C-H-E-M-I-C-A-L. — What is that? — It’s basically a moon, a lily, a star & a flame. He started printing in the little square MOON, LILY, STAR Young white guy, seemed scared. One blurry tattoo on his inner wrist ... i should have asked about his, but couldn’t cross that chasm. Outside, AshWednesday in our nation’s capital. Dead grass, spring trees about to burst, two officers beside the newish van. Inside, alchemical notes for the next time —",78,1
2016-04-21 14:00:00,"
Stand on the highest pavement of the stair— Lean on a garden urn— Weave, weave the sunlight in your hair— Clasp your flowers to you with a pained surprise— Fling them to the ground and turn With a fugitive resentment in your eyes: But weave, weave the sunlight in your hair. So I would have had him leave, So I would have had her stand and grieve, So he would have left As the soul leaves the body torn and bruised, As the mind deserts the body it has used. I should find Some way incomparably light and deft, Some way we both should understand, Simple and faithless as a smile and shake of the hand. She turned away, but with the autumn weather Compelled my imagination many days, Many days and many hours: Her hair over her arms and her arms full of flowers. And I wonder how they should have been together! I should have lost a gesture and a pose. Sometimes these cogitations still amaze The troubled midnight and the noon’s repose.",122,0
2016-04-21 14:00:00,"
You must hold your quiet center, where you do what only you can do. If others call you a maniac or a fool, just let them wag their tongues. If some praise your perseverance, don't feel too happy about it— only solitude is a lasting friend. You must hold your distant center. Don't move even if earth and heaven quake. If others think you are insignificant, that's because you haven't held on long enough. As long as you stay put year after year, eventually you will find a world beginning to revolve around you.",131,0
2016-04-21 21:00:00,"
I. WHAT was he doing, the great god Pan, Down in the reeds by the river ? Spreading ruin and scattering ban, Splashing and paddling with hoofs of a goat, And breaking the golden lilies afloat With the dragon-fly on the river. II. He tore out a reed, the great god Pan, From the deep cool bed of the river : The limpid water turbidly ran, And the broken lilies a-dying lay, And the dragon-fly had fled away, Ere he brought it out of the river. III. High on the shore sate the great god Pan, While turbidly flowed the river ; And hacked and hewed as a great god can, With his hard bleak steel at the patient reed, Till there was not a sign of a leaf indeed To prove it fresh from the river. IV. He cut it short, did the great god Pan, (How tall it stood in the river !) Then drew the pith, like the heart of a man, Steadily from the outside ring, And notched the poor dry empty thing In holes, as he sate by the river. V. This is the way,' laughed the great god Pan, Laughed while he sate by the river,) The only way, since gods began To make sweet music, they could succeed.' Then, dropping his mouth to a hole in the reed, He blew in power by the river. VI. Sweet, sweet, sweet, O Pan ! Piercing sweet by the river ! Blinding sweet, O great god Pan ! The sun on the hill forgot to die, And the lilies revived, and the dragon-fly Came back to dream on the river. VII. Yet half a beast is the great god Pan, To laugh as he sits by the river, Making a poet out of a man : The true gods sigh for the cost and pain, — For the reed which grows nevermore again As a reed with the reeds in the river.",103,0
2016-04-23 14:00:00,"
I put my handInto the dreamThat falls uponThe air. ItTouches me a little,But I don’t complain.I’m almost asleepWhen I get there.Where ByronLost the scent of hisLife, over there,Where the dreams are.It’s alwaysHot, likeThe eyes of theDream. SometimesThe dream isOn the dunesWatching the moltenOcean burn the sun.The dream scours theSand in your fishTank for the plasticMermaid who is gainingweight. Nevertheless,We go to the edgeTo watch the dreamAnd the repetition beingHurled ashore likeA drop of blue,You wrote in a poem,In a languageYou aloneUnderstandIn the dream.",139,1
2016-04-23 18:00:00,"
Weep with me, all you that read This little story: And know, for whom a tear you shed Death's self is sorry. 'Twas a child, that so did thrive In grace and feature, As heaven and nature seem'd to strive Which own'd the creature. Years he number'd scarce thirteen When fates turn'd cruel, Yet three fill'd zodiacs had he been The stage's jewel; And did act (what now we moan) Old men so duly, As, sooth, the Parcæ thought him one, He play'd so truly. So, by error, to his fate They all consented; But viewing him since (alas, too late) They have repented; And have sought (to give new birth) In baths to steep him; But being so much too good for earth, Heaven vows to keep him.",36,0
2016-04-24 08:00:00,"
1 Is this writing mine Whose name is this Did I underline What I was to miss? 2 An upheaval of leaves Enlightens the tree Rooted it receives Gusts on a spree 3 Beauty makes me sad Makes me grieve I see what I must leave 4 Scaffold, gallows Do whose will Who hallows wood To build, kill 5 Blind man, anvil No hammer strikes Your eyes are spikes",145,1
2016-04-24 09:00:00,"
The spirits have dispersed, the woods faded to grey from midnight blue leaving a powdery residue, night music fainter, frivolous gods withdrawing, cries of yin and yang, discords of the bionic young; cobweb and insects, hares and deer, wild strawberries and eglantine, dawn silence of the biosphere, amid the branches a torn wing — what is this enchanted place? Not the strict groves of academe but an old thicket of lost time too cool for school, recovered space where the brain yields to nose and ear, folk remedy and herbal cure, old narratives of heart and hand, and a dazed donkey, starry eyed, with pearls and honeysuckle crowned, beside her naked nibs is laid. Wild viruses, Elysian fields — our own planet lit by the fire of molten substance, constant flux, hot ice and acrobatic sex, the electric moth-touch of desire and a new vision, a new regime where the white blaze of physics yields to yellow moonlight, dance and dream induced by what mind-altering drug or rough-cast magic realism; till morning bright with ant and bug shines in a mist of glistening gism, shifting identities, mutant forms, angels evolved from snails and worms.",141,0
2016-04-24 09:00:00,"
On the crown of his head where the fontanelle pulsed between spongy bones, a bald spot is forming, globed and sleek as a monk’s tonsure. I was the earliest pinch of civilization, the one who laced him into shoe leather when he stumbled into walking upright. “Shoes are unfair to children,” he’d grouse. Through a pane of glass that shivers when the wind kicks up I watch my son walk away. He’s out the door, up the street, around a couple of corners by now. I’m in for life. He trips; my hand flies out; I yank it back.",111,0
2016-04-25 12:00:00,"
I walk outside the stone wall Looking into the park at night As armed trees frisk a windfall Down paths that lampposts light",145,0
2016-04-26 02:00:00,"
It’s in the perilous boughs of the tree out of blue sky the wind sings loudest surrounding me. And solitude, a wild solitude ’s reveald, fearfully, high I’d climb into the shaking uncertainties, part out of longing, part daring my self, part to see that widening of the world, part to find my own, my secret hiding sense and place, where from afar all voices and scenes come back —the barking of a dog, autumnal burnings, far calls, close calls— the boy I was calls out to me here the man where I am “Look! I’ve been where you most fear to be.”",120,1
2016-04-26 06:00:00,"
I haven’t remembered anything, only the names and that their dates have been replaced by fees toted up out of mischief: a whopping yellow sun, finesse swallowed hard, a scrapbook in pantyhose dawdling beside some Shreveport-like expanse. But now you see it, she’s supposed to call. Surely neither will converse, they merely tell, succumbing to a disorderly shelf life like Tampax in June. Salute the budding terminus where the East Side was. Can there be a way to redefine the tense behind its jaunts, the pubescent imagery a hand calls forth as, rippling, it is thrust into the brine? The phantom tugboat slips along in depths past Garbo’s awnings and the united glaze which wilts, harnessing dim signatories in the windows’ sarong. Do things go further in need as I could? Or are they immune? How else have I been taught to guess and then been told to know, because matter equals good? A silken light masks the entrance to the market proofs of time.",54,0
2016-04-26 22:00:00,"
All these years and still you couldn't make me. Can't make me call this man Uncle. Ever since he touched—Here, there, here. Girl in short bangs, inverted bowl of hair. I no longer sucked my thumb but I was very young. Knife in the maw of a pain dumb now but still blunt. Moods come over me. I think them unrelated, until outrage raps on the door. No one knew what to make of it. Quit before the toxic kingdom settle, I tell myself. Supper molders on the table while I compose documents under internal dictation. Why not now, rather than never? Why rewind the spool to that part where it snags? You've yanked it back; and each time string a new-old bead: Zamaro, zambombo, grosero. Sinvergüenza. Antipático. X-Acto knife blades layer silhouettes. Edge to edge, vivid outlines thicken the image, buff dry some of the fury. Thanks to our theory of production, some 18,000+ days have now rolled off the factory machine since that unwelcome insinuation— Please note: this is not proof that nothing ever happened. Neon is to vacation as medieval tapestry is to confession. Locate the lion, the unicorn; the bird, the cage, the ferret. Justice is a shorthand that takes the longest, longest time. Heresy has the same number of syllables as honesty. For my sake, I walk through every room at night, testing doorknobs, light switches, typewriter keys. No apology has come. By what right should bitter roots be made to compost in honey?",130,0
2016-04-27 20:00:00,"
The world has certified itself rid of all but the argument: to eradicate or not the small stock of variola frozen, quarantined—a dormancy it has refused, just once, for a woman behind a sterile lens, her glass slide a clearest, most becoming pane. How could it resist slipping away with her, that discrete first pock?",66,0
2016-04-28 14:00:00,"
In the month of cleaning family plots, I learned football among graves. All summer, fangs were plentiful. I fed only on fruit and acorns next to a nest built in a discarded doll marking the 50-yard line. From snakes licking my ears, sounds of trees, and whispers from the dead, I learned to read plays by how the opposing team huddled. On the field, I gave the appearance of lightning, a wardrobe of open wounds. Magical goon who knew a love that outlasted bottles of tequila and all the Cure albums. It, too, was true.",79,0
2016-04-28 22:00:00,"
Auld Coila now may fidge fu' fain, She's gotten poets o' her ain— Chiels wha their chanters winna hain, But tune their lays, Till echoes a' resound again Her weel-sung praise. Nae poet thought her worth his while To set her name in measur'd style: She lay like some unken'd-of isle Beside New Holland, Or whare wild-meeting oceans boil Besouth Magellan. Ramsay and famous Fergusson Gied Forth and Tay a lift aboon; Yarrow and Tweed to mony a tune Owre Scotland rings; While Irvin, Lugar, Ayr an' Doon Naebody sings. Th' Ilissus, Tiber, Thames, an' Seine Glide sweet in mony a tunefu' line; But, Willie, set your fit to mine And cock your crest, We'll gar our streams and burnies shine Up wi' the best! We'll sing auld Coila's plains an' fells, Her moors red-brown wi' heather bells, Her banks an' braes, her dens an' dells, Where glorious Wallace Aft bure the gree, as story tells, Frae Southron billies. At Wallace' name what Scottish blood But boils up in a spring-tide flood! Oft have our fearless fathers strode By Wallace' side, Still pressing onward red-wat-shod, Or glorious dy'd. O sweet are Coila's haughs an' woods,. When lintwhites chant amang the buds, And jinkin hares in amorous whids Their loves enjoy, While thro' the braes the cushat croods Wi' wailfu' cry! Ev'n winter bleak has charms to me, When winds rave thro' the naked tree; Or frosts on hills of Ochiltree Are hoary gray; Or blinding drifts wild-furious flee, Dark'ning the day! O Nature! a' thy shews an' forms To feeling, pensive hearts hae charms! Whether the summer kindly warms Wi' life an' light, Or winter howls in gusty storms The lang, dark night! The Muse, nae poet ever fand her, Till by himsel he learn'd to wander Adoun some trottin burn's meander, And no think lang; O sweet to stray and pensive ponder A heart-felt sang! The warly race may drudge and drive, Hog-shouther, jundie, stretch an' strive: Let me fair nature's face descrive, And I wi' pleasure Shall let the busy, grumbling hive Bum owre their treasure.",104,0
2016-04-29 06:00:00,"
[De Vulgari Eloquentia, I,I] “We will endeavor, the word aiding us from Heaven, to be of service to the vernacular speech” —from “Heaven” these “draughts of the sweetest honey-milk”, si dolcemente from the language we first heard endearments whisperings infant song and revery a world we wanted to go out into, to come to ourselves into, organizations in the sound of them verging upon meaning, upon “Heaven”, hermetic talk into which my range of understandings was to grow for love of it portents and adults expounding controversial doctrines, personal science fictions and rules of order, but our own “is that which we acquire without any rule” for love of it “imitating our nurses”",120,1
2016-04-29 15:00:00,"
something was wrong when buses didn't come streets were no longer streets how easy hands became weapons blows gunfire rupturing the night the more we run the more we burn o god show us the way lead us spare us from ever turning into walking matches amidst so much gasoline",48,0
